"SRR5687512.SUM44_Y537S_mut","SRR5687513.SUM44_Y537S_mut","SRR5687514.SUM44_Y537S_mut"
0,0.006946,0
0.0196191481481481,0,0
0,0,0
0,0,0
0.0134392239332692,0.0180442268206609,0
0,0.002982,0
0.00491558551384149,0,0
0.096881,0.020543,0.06332
0,0,0
0.029609,0.029956,0.051588
0.020944,0.001082,0
0.009957,0,0.00474
0.308144,0.10305,0.237555
0.00152892581491195,0,0
0.033895,0.061719,0.029312
0,0,0
0.0088865,0,0
0.004857,0,0.005851
0,0.013334,0
0.00268350266324719,0,0.000379675478398106
0,0.048363,0
0,0.005755,0
0,0,0
0.0129355435526816,0.00668584005325219,0
0.001291,0.000502,0
0.930276,0.700174,0.723905
0.298989,0.391537,0.293505
0.04872,0.020977,0.045232
0,0.01075,0.005885
0.007859,0,0
0.039188,0.048035,0.046417
0,0,0.003641
0.00182886276684225,0,0.00232329803160521
0,0,0
0.002129,0,0.006289
0,0.00293794503171247,0.00665551141649049
0,0.015567,0.012772
0.000857,0.00548,0
0,0,0
0.0558230362473347,0.0743108976545842,0.0552643243603411
0.00238963160377358,0,0
0,0,0.00366253675945753
0.0155440557039298,0.0206505150705837,0
0.00186967862903226,0,0.00182552016129032
0,0,0
0.000739802616801438,0,0
0.0470365,0.059832,0.063683
0,0,0.029718
0,0.002293,0
0.034551,0.069588,0.040519
0.010455,0,0
0,0,0
0,0.000746618621778012,0.00479596081009995
0,0,0.002659
0.00322897172849815,0.00580704401765478,0.00283529046880592
0,0.00782721564222994,0
0,0,0
0,0,0.012266
0.002058,0,0
0.0051814606741573,0,0
0.000933,0.00397,0
0.021459,0.003989,0.027589
0,0.0326220463320463,0.0228997297297297
0,0,0.00823247005347594
0,0.00744,0
0.02175,0,0
0.036749,0.035894,0.095699
0,0,0
0,0.00609506371911573,0
0.008977,0,0.004737
0.007791,0.008053,0.007313
0,0.037961,0.01411
0.013395,0.013049,0.061921
0.00858238990536278,0,0
0,0.00387571720178609,0.00251911715926005
0.167958,0.1222565,0.150933
0.000529,0,0.001647
0.00603571091166745,0,0
0,0,0
0.238379962872496,0.228791713727406,0.282240618954568
0.0422735675954592,0,0
0.0449743779069767,0.0290018701550388,0
0.00500361211437171,0.00396733295711061,0.0020915726109857
0.00047,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.034543,0,0
0.021637,0,0.018884
0.0296476184524904,0.00510366660540342,0.0109736228634442
0.038685,0.05502,0.023879
0.019332,0,0
0,0.0039778090523338,0
0,0,0
0,0,0.00753265197215777
0,0,0.0123788357933579
0.0032135,0,0
0,0.00388,0
0,0,0.00298220870588235
0.018202,0,0.02743
0.01027,0,0
0,0.038645,0
0,0,0
0.002215,0,0
0.000605,0.000829,0
0.0357265710479574,0.0340105905861457,0.0122583263765542
0,0,0.017792149372862
0.018186,0.012426,0
0.00959427140640429,0,0
0.00458,0,0
0,0,0
0,0,0.005016
0.107735,0.033032,0.080512
0,0,0.00190386487975032
0.026883,0,0
0,0,0.002773
0,0.010942,0.006055
0.002531,0,0
0.005725,0.015654,0.028761
0,0,0.033001
0.00696995235167538,0,0
0,0.00534,0
0.00122838473938743,0,0
0.004767,0,0
0,0,0
0,0.003067,0
0.006732,0.011145,0.002716
0.000912,0.000233,0.001824
0.00168,0,0
0.003868,0,0
0.003199,0,0
0,0,0.003361
0.0108339673462886,0,0.00490448821280663
0,0.00571439596186203,0.0086337863151991
0,0.01141,0.00454
0.00723,0.01897,0
0,0,0
0.006363,0.003281,0
0.0171622921320427,0.00697986473070241,0.0373774509803922
0.023678,0.007952,0.035682
0,0,0.003482
0.017625,0,0
0,0.065681,0.017983
0.0272234360086768,0.0132500945770065,0.0148071088937093
0.00753600886426593,0,0
0,0.011438,0.01791
0.00637457825679475,0,0
0.0043701649591943,0.00624659229032818,0.00690995589512068
0,0,0.022221
0,0,0.067024
0.12888,0,0
0,0,0
0.003159,0,0.009026
0.0331000174764068,0.064651409763486,0.0436460270301759
0.057928,0.038299,0.055996
0.111085,0.120546,0.126305
0.037248,0.005803,0.008023
0.0618266227767454,0.076356383328909,0.0609464762410406
0,0,0
0.003606,0,0
0.002755,0,0
0,0.0156030833824396,0
0.0638724354521039,0.112836228469114,0.0997918710832587
0.00152057334525939,0,0.0086054530411449
0.0401114232579497,0.0673575261164045,0.0417002123751578
0.021422,0.01998,0.023358
0.068341,0.122117,0.157999
0,0,0.010412
0.004274,0,0.006045
0.0187,0.019161,0.015468
0,0,0
0,0,0
0.023239,0,0
0,0,0.0101743820224719
0,0,0.005502
0,0,0.000253874891209748
0,0.026683,0.043893
0.00285,0,0.001075
0.011312,0,0
0,0.0162869891891892,0
0.042559,0.01965,0
0.043414,0,0.043685
0.067842,0,0
0.008717,0,0
0,0,0.016870397473997
0,0,0
0,0,0.001784
0,0,0.005724
0,0,0
0.013671,0,0
0.0193713103448276,0.0220369655172414,0.0319927016718913
0.007694,0,0.004034
0.00550640583721223,0.0241494864762863,0
0,0,0.008543
0.00489358489208633,0,0.00203543525179856
0,0.00194,0
0,0,0.023086
0.00222053836862871,0.000360902085514132,0.000869093566309687
0.034654,0.034357,0.07002
0,0.002214,0
0.006109,0.019984,0.036029
0.070151,0,0
0.0187945590373527,0.0070495663073452,0
0.019464,0,0
0.0426533860648554,0.00894687554776512,0.0134917296231376
0.00103724989172802,0,0
0,0,0
0,0,0.000783
0.0341645,0.053873,0.0714455
0,0.053878,0
0,0,0.00291009678638941
0.027509,0,0.015116
0,0,0
0,0.011312,0
0.00818192183578343,0.0111625622086769,0.00315289135891
0.0060118453373768,0.016432846853677,0
0,0,0
0,0,0
0,0,0.00327
0,0,0
0.034129,0,0
0.013915,0,0.014461
0,0,0
0,0,0
0,0,0.015043
0.00262090589112603,0.00128362714392245,0
0.09412,0.010219,0.040151
0.116441,0.080859,0.098863
0,0,0
0.136646386352715,0.0992547260932244,0.112512198462278
0.1144,0.186838,0.133842
0,0.009778,0.010705
0.016872,0,0
0.00308792349602724,0,0
0.033158,0.013657,0.013036
0.0256765282868526,0.0287349421513944,0.02889496812749
0.012135,0,0
0.00370814776839566,0,0
0,0.005082,0
0.002735,0.008825,0.016129
0,0,0.001601
0.004339,0,0
0,0,0
0,0.00515960849870578,0.0112132722174288
0.03987,0.017648,0.03184
0,0.008096,0
0,0,0
0,0.0029032662330959,0
0,0,0
0,0.005311,0
0.005196,0,0.015621
0,0.0121999557483731,0
0.090074,0.072877,0.079472
0.021288,0.00845,0.00372
0.00871619776936865,0,0
0,0,0.007676
0,0,0
0.003619,0,0
0.007425,0,0.011512
0,0,0.000745
0.006905,0,0
0.006647,0.015152,0
0.02448,0,0
0.011971,0,0
0.143507,0.111559,0.080892
0.149350515402844,0,0.164059605450237
0.056216,0,0.045104
0.0183659835345774,0.00250102305159166,0.00763830369557263
0,0,0.003387
0,0,0
0,0,0.00284368183306056
0,0.00186464280031822,0
0,0.00181,0
0.005452,0,0
0.0164421214892227,0.0477359320705421,0.0360271352057479
0.0085125,0,0.0120415
0,0.010269,0
0.003539,0,0.002121
0.0652646707638279,0.0416411281826163,0.0255813663301141
0,0,0
0.0468912785046729,0.0478404897196262,0.0173161345794393
0,0,0.008055
0.00149182490318038,0.000638425067480343,0
0,0,0.02899
0,0,0.00929
0,0,0.0025535
0,0,0.007984
0,0,0
0,0,0
0,0.063251,0.01385
0,0,0.021184
0.011818,0,0
0,0,0
0.037077,0.022867,0.040895
0.116668,0.130561,0.170074
0,0,0
0.0238619306049822,0.00625483985765125,0
0,0,0
0.116659469387755,0.0779864101706256,0.103142199397792
0,0,0
0.014701,0,0
0.007999,0,0
0.0106830659685864,0,0
0,0,0
0,0,0
0.080495,0.013688,0.023105
0,0,0.00173275340461452
0.009995,0.025096,0.019885
0.135100142838108,0.167869084077282,0.142767610393071
0,0,0
0.003346,0,0
0.016732,0,0.004303
0,0,0.004743
0.004411,0,0.010812
0,0.010676,0.005472
0.040603,0.024933,0.017437
0,0,0.00936
0.183537,0.100512,0.122636
0.009372,0.003269,0.003499
0.002536,0.002621,0
0,0,0
0.0099,0,0
0,0,0.004534
0,0.006384,0
0.014873,0.022914,0.031445
0.001882,0,0
0.0147410586723769,0.0251465674518201,0.0238388957173448
0,0,0
0.06544,0.083392,0.075309
0,0.00272036838066002,0
0,0.003108,0
0,0,0
0,0.00501957408068547,0
0,0,0.054156
0.009793,0.008697,0.003647
0.073352,0.019421,0.055479
0,0,0.0128503473778575
0,0,0
0,0.006911,0
0,0,0
0.023532305081259,0.0298143314132894,0.0181093435507097
0.051209,0.065551,0.081246
0.0152128990506329,0.00444976012658228,0.00878219651898734
0,0,0
0,0,0
0.167823,0.255114,0.185329
0,0,0
0,0,0
0,0.00764811880559085,0
0.114252,0.074901,0.133077
0.0116642176088971,0.00797714346617238,0.00610852103799815
0.046063,0.02409,0.008791
0,0,0
0.00799,0,0
0.03523,0.016512,0.021866
0,0,0
0,0,0
0,0,0
0,0,0
0.033328,0.042536,0.015155
0,0,0.00610822142857143
0.048523,0.041283,0.058616
0.00276780054426125,0,0
0,0,0
0.024823,0.029305,0.087828
0.0995627866108787,0.0954944623430962,0.157924129707113
0,0,0.00292852459016393
0,0,0.008964
0.0200883391575926,0.0148361597872879,0.0141237606145016
0,0.00312447972671914,0
0,0,0
0.00680339084771193,0.0140639774943736,0.0170888087021755
0.0172192035443038,0.00711914784810126,0.015660089113924
0.016883,0.029673,0.025674
0,0,0.004022
0,0,0.010222
0.014306,0.024225,0.040221
0.00288696712249054,0.00193513587430899,0.00796562583648531
0,0,0
0.000845,0.00365,0
0,0,0.019956
0.0333946679924242,0.0224745183712121,0.0159911884469697
0,0,0
0.0256002495679226,0.0408326180435534,0.0159630936743865
0.010164,0,0
0.047322,0.018457,0.01505
0,0,0.00501966716731751
0,0.00950154409317804,0
0.00245143110454378,0,0.00189540598448467
0.003657,0,0
0,0,0
0.0045,0,0
0,0.000954406954134736,0
0.012198,0,0
0,0,0.00697379083245522
0.011953,0,0
0.00973939754561602,0.00227039399321815,0.00110901033424835
0.000291,0.003439,0
0,0,0.006814
0.01085,0,0
0.0139,0.003682,0.004317
0,0,0.017495
0.005966,0,0
0,0,0.002336
0,0.037553,0
0.00380096004470522,0.000952578932662755,0.00645202123498184
0.02219,0.036216,0.031491
0,0.00583189858979676,0
0.018436,0.017411,0.003811
0,0.003694,0
0.0128995529491525,0.0121008142372881,0.0240061924067797
0,0,0.00418117921868707
0,0,0
0.0239505939876856,0.055622444766389,0.0115612024628758
0.0242172780748663,0,0
0.0129426403425309,0,0
0,0.007062,0
0,0,0
0.018154,0.024224,0.059589
0,0.001652,0
0,0,0.005988
0,0,0.005753
0.010069,0,0.006014
0,0.000321,0.002577
0.033918,0,0.024541
0,0.005362,0.00797
0,0.003064,0.004961
0,0.00879322076297686,0
0.0169214601449275,0.0123250301932367,0
0,0,0.009773
0,0,0
0.00307087133182844,0.00250537878103837,0.0104244559819413
0.018709504,0.0340804329411765,0.0394233374117647
0.709698,0.945671,0.881386
0.00170925166725167,0.00169587574587575,0.000803032994032994
0,0,0
0.010944,0.009598,0
0,0,0
0.0101306987981359,0.00775587270051508,0
0,0,0.00922566666666667
0,0.005582,0
0.036674,0.074569,0.039463
0.015014,0,0.033014
0,0,0
0.092673,0.067356,0.070195
0.055393,0,0.103759
0.102523,0.078822,0.089017
0,0,0
0,0,0
0,0.007803,0
0,0,0
0,0,0.003602
0.005174,0,0
0,0.003439,0
0.00479701194822436,0,0.00955400331895121
0.111256869715002,0.0539797353585969,0.0705941105543376
0,0.012284,0
0,0,0
0,0,0
0,0.013572,0
0,0,0.006268
0.028473,0,0.024166
0.011608,0.009272,0
0,0.00495288527339819,0
0.820193,0.741392,0.662053
0.020224,0.008043,0.027901
0,0,0
0,0,0.008393
0,0,0
0,0,0
0.046914,0,0
0.012932,0,0
0,0,0
0.005268,0,0
0,0.005923,0
0,0,0.0167172764505119
0.005275,0,0
0,0,0
0,0.004251,0
0,0,0
0.0267659416037188,0,0.0341538922138292
0,0.0111382547528517,0.00720568219264892
0.01168,0,0
0.040008,0.015348,0.025871
0.00856,0,0
0.038896,0.050212,0.044243
0,0.005341,0
0.364398403538619,0.512132400816604,0.465774259952365
0.025639,0.07701,0.112583
0.005407,0,0
0,0,0.00213
0,0,0
0,0,0
0,0,0
0,0,0.002715
0.000515,0,0.00191
0,0,0.010195
0,0.00547574370527432,0.00513844712430427
0,0,0.0033470448017149
0.00700718771893674,0.00289754646610344,0.00293142489181949
0,0.00202440397350993,0
0,0,0
0.02966,0.022049,0.013385
0.034121,0.01634,0
0,0,0
0.00440226635889201,0.00563060919309514,0.0107832986752308
0,0.01889,0
0.003069,0.004976,0
0,0,0
0,0.005846,0
0,0.008839,0
0,0,0
0,0,0
0,0,0
0.00395761629327902,0.0107710427698574,0.00523939551934827
0,0,0
0.079759,0.008544,0.120265
0,0,0
0.00617496721311475,0.0336141967213115,0.0046495737704918
0,0.002077,0.005559
0.583852,0.640891,0.494467
0,0,0.00764320607763024
0,0,0
0,0,0
0,0,0
0.0634665940902022,0.197396236391913,0.125844508553655
0,0,0
0,0,0.0027044393114351
0,0,0
0,0,0
0,0,0
0,0,0.010245
0.003,0,0
0.03462,0.005233,0.011227
0,0,0.002289
0,0,0.004115
0,0,0.005167
0.029209,0.022829,0.0138325
0.027894,0,0.021044
0.027481,0.020874,0.018612
0,0,0.00558
0,0.015382,0
0,0,0
0.038301,0.017127,0.018936
0,0,0.005088
0,0.010205,0
0.000854641382181515,0,0
0.006412,0.007953,0.008715
0.002535,0.004716,0.014752
0.0138848920187793,0.0220047230046948,0.00683765258215962
0.009404,0,0.01861
0,0,0
0,0,0
0,0,0.013551
0,0.006015,0.003642
0,0,0.012281
0.039409,0.080804,0.077391
0.010988,0.001057,0.002603
0,0,0.006153
0.069814,0.044668,0.131839
0.013734,0,0.011656
0,0,0.004802
0,0,0.012188
0.065977,0.019423,0.043588
0.022424548643464,0.00383384543710606,0.00843705782406139
0.00981,0.01443,0.005168
0.014082,0,0.019258
0,0,0
0.00583572478585245,0,0
0,0.006345,0
0.007593,0.005762,0.008748
0.006162,0.001859,0.002324
0,0.00340181708202274,0
0.00792267996260517,0.00484041819881583,0
0,0,0.002108
0,0,0.002849
0.043268,0,0.005506
0,0,0.00389877041914651
0,0,0.002925
0.0124580863836018,0.00594203806734993,0.00511700292825769
0.0101482093764224,0.00567745243513883,0
0.012891,0.016387,0
0,0,0
0.00823077397121427,0,0
0,0,0
0.066194,0.154571,0.059378
0,0.00377335530652604,0
0,0,0
0,0,0.00270977205882353
0,0.005049,0
0,0,0
0.055382,0.024341,0.044676
0,0,0
0,0,0.028161
0.013048,0,0
0.040511,0,0
0,0,0
0,0.0120650826064649,0
0,0.0193906698187549,0
0.005809,0.001824,0.019263
0.00516405250245339,0,0.00390674190382728
0,0.018083,0
0,0,0.025303
0.011147,0.001851,0.008801
0.040964,0.023619,0.037544
0.007918,0,0.017921
0.0156446148633386,0.0178052473458324,0.0172176214140501
0.019819,0,0
0.014417,0.010374,0.012409
0.020065,0.029695,0.011226
0,0,0.007052
0,0.002602,0
0,0.024698,0.044542
0,0.0228562731958763,0.0214417030927835
