"gene.name","SRR975555.primary_colorectal_cancer","SRR975556.primary_colorectal_cancer","SRR975558.primary_colorectal_cancer","SRR975559.primary_colorectal_cancer","SRR975560.primary_colorectal_cancer","SRR975562.primary_colorectal_cancer","SRR975564.primary_colorectal_cancer","SRR975565.primary_colorectal_cancer","SRR975567.primary_colorectal_cancer","SRR975568.primary_colorectal_cancer","SRR975569.normal_colon","SRR975572.normal_colon","SRR975574.normal_colon","SRR975575.normal_colon","SRR975576.normal_colon","SRR975577.normal_colon","SRR975580.normal_colon","SRR975582.normal_colon","SRR975585.normal_colon","SRR975586.normal_colon","primary_colorectal_cancer.average","normal_colon.average","primary_colorectal_cancer.normal_colon.average","log2FC","logCPM","pval"
".",0.154676985329972,4.46667272222037,0,0,0.503333060209328,0.132344473599764,0,0.439632905512858,0,0,9.98378676656447,0,21.9340679162865,6.84398805397706,1.0791713075217,0,0.0769063800215264,4.16106632205969,0,32.6997927556663,0.569666014687229,7.67787795020973,4.12377198244848,3.74809877380891,2.05611048945818,0.0102439020239784
".",0,0,0.264442353583569,0,0,0,0.301320698961579,0.401403957207392,0.478549629055624,0.359532960515802,0,0,0,0,0,0,0,0,0,0,0.180524959932397,0,0.0902624799661983,-6.3442261119897,-2.98075732595199,2.30136496045233e-05
".",1.00540040464482,0.218370666419662,1.76294902389046,1.55038316445055,1.55026582544473,1.96310969172983,1.77247469977399,0.936609233483914,2.22183756347254,0.379507013877791,0.436109250333549,0.262465916097415,0.653911735153346,0.382880450572143,0,0.291790378683123,1.36508824538209,0.623243413876781,0.345693593439756,0.548722439032313,1.33609072871883,0.490990542257052,0.91354063548794,-1.44180974060881,-0.0746863323373482,0.0061252752778005
".",0.0464030955989915,0.138963151357967,0.0293824837315076,0,0,0.0441148245332546,0,0,0.017091058180558,0,0.0778766518452767,0.104986366438966,0.168148731896575,0.0319067042143453,0.0930320092691121,0.155621535297665,0.11535957003229,0.0549920659303042,0.0329231993752149,0,0.0275954613402279,0.0834846834299749,0.0555400723851014,1.52747020322313,-3.45125490455533,0.0470544217206581
".",34.7249832065786,21.0429914913493,98.4313205005506,85.5955728466417,32.8575821704649,60.7019985577583,38.8349206720482,81.2747440974205,78.5846855142056,41.825667740005,22.1792704455348,23.9893847313037,31.5372288268242,19.686436500251,19.6111475539288,29.0817744087512,21.5914661910435,29.2741097635653,20.0666900191935,25.0786477691064,57.3874466797023,24.2096156209503,40.7985311503263,-1.24518350114915,5.3517281947451,1.33377906087285e-06
".",0,0,0.0146912418657538,0.0721108448581649,0.0201333224083731,0.419090833065919,0.0531742409932198,0,0.034182116361116,0,0,0,0,0,0,0,0,0,0,0,0.0613382599552546,0,0.0306691299776273,-4.80232285813675,-3.9377910395375,0.000936914154632176
".",0.0464030955989915,0.397037575308477,0.30851607918083,0.414637357934448,0.32213315853397,0.2426315349329,0.141797975981919,0.0573434224581988,0.529822803597297,0.179766480257901,0.560711893285992,0.804895476032071,0.597862157854488,0.717900844822768,0.837288083422009,0.603033449278453,0.36530530510225,0.549920659303042,0.740771985942335,0.386138012652368,0.264008948378493,0.616382786769578,0.440195867574036,1.21764007840391,-1.06922565382363,0.0057005840855808
".",0,0,0.0881474511945229,0.414637357934448,0.161066579266985,2.62483205972865,0.744439373905077,0.0573434224581988,0.358912221791718,0,0,0,0,0.0319067042143453,0,0,0,0,0,0,0.44493784662796,0.00319067042143453,0.224064258524697,-6.30189702830529,-1.9606362604578,3.66174432252381e-06
".",5.10434051588906,7.84149211234242,8.49153779840571,6.94066881759837,15.4221249648138,7.98478324051908,6.23911094320446,11.8509739746944,7.50297454126496,4.29442147282764,23.1605162587853,11.880957135343,19.766817594064,9.14127075740992,10.3265530288714,22.5845753100737,19.0535556503332,16.27765151537,18.5028380488708,14.4700139478151,8.16724283815599,16.5164749246936,12.3418588814248,1.01597414592676,3.62968830175573,0.000465199893788753
".",0.680578735451875,0,0,0,0.221466546492104,0,1.36480551882597,1.08952502670578,0,6.07211222204466,0,0.122484094178793,0.130782347030669,0,0,0,0,0.183306886434347,0.0493847990628224,0,0.942848804952039,0.0485958126706632,0.495722308811351,-4.21602545988382,-0.915880928331588,0.00360967342192838
".",33.2400841474109,8.75467853555192,29.9701334061378,41.5719020607321,23.6163871850217,43.7839633492552,47.6086704359294,22.8417966125159,26.7304149943927,59.2430422716594,5.20216034326448,5.87923652058208,7.36117781858338,5.40818636433152,4.46553644491738,8.73425866858147,16.477191919612,6.0674579409769,4.97140310565745,14.2667834148401,33.7361072998607,7.88333925413468,20.8097232769977,-2.09747712569145,4.38164043045422,1.84430079394788e-10
".",30.3166891246744,70.9506147076248,20.8174897237732,7.37333388674736,68.5740961229189,9.19794091518358,15.0837596950767,35.2279758634868,30.6271762595599,7.47029595738389,106.815615670982,81.2594476237595,132.893547775593,119.793720972759,108.065981967001,115.062672660711,78.5598671919892,138.250053748785,127.067087988642,82.5115963878218,29.563937225643,109.027959198804,69.2959482122236,1.88275302688535,6.11545473686972,9.49438117058589e-08
".",0.340289367725937,0.77422327185153,0.176294902389046,0,0.744932929109806,0.286746359466155,0.0886237349886996,0,0.410185396333392,0.579247547497681,0.249205285904885,0.454940921235518,0.504446195689724,0.60622738007256,0.0558192055614673,0.116716151473249,0.865196775242172,0.238298952364652,0.460924791253009,12.7628774708256,0.340054350936225,1.63146531296229,0.985759831949256,2.25541446833163,0.0272467552862192,0.00917742931356594
".",1.99533311075663,0.655111999258987,28.1190369310528,0.396609646719907,0.664399639476313,0.2426315349329,0.460843421941238,0.172030267374596,0.632369152680645,0.818936187841549,0.342657268119217,0.66491365411345,0.354980656226102,0.638134084286905,0.68843686859143,0.447411913980788,0.576797850161448,0.128314820504043,0.444463191565401,0.711306865412257,3.41573018920356,0.499741717296104,1.95773595324983,-2.7687534268959,0.999221549520975,0.000294569963868931
".",8.07413863422451,0.853630786913225,10.739297803866,0.28844337943266,0.765066251518179,1.47784662186403,0.460843421941238,0.286717112290994,1.04255454901404,2.39688640343868,0.046725991107166,0,0.242881501628386,0.30311369003628,0.0744256074152897,0.252884994858706,3.59537326600636,0.238298952364652,0.148154397188467,0.79259907860223,2.63854249645036,0.569445747920753,1.60399412218556,-2.210276087913,0.716091283131631,0.00648314938594165
".",0,0,0.352589804778092,2.95654463918476,0,5.7349271893231,0.248146457968359,0.0955723707636647,0,0,0.202479294797719,0,0,0,0,0,0.192265950053816,0,0,0.142261373082451,0.938778046201798,0.0537006617933987,0.496239353997598,-4.07191990127286,-0.919701706007519,0.0101254679461043
".",0,0,0,0,0,0,0,0.152915793221864,0,0,0,0.629918198633795,0.0934159621647637,0,0,0,0.288398925080724,0.293291018294956,0.0823079984380373,0,0.0152915793221864,0.138733210261228,0.0770123947917069,3.01677333914501,-3.14481231176421,0.0437725119677949
".",0,0,1.13122562366304,0,0,0,0.443118674943498,0,0,0.239688640343868,0,0,0,0,0,0,0,0,0,0.0609691598924792,0.181403293895041,0.00609691598924792,0.0937501049421445,-4.5032989042245,-2.92057778916104,0.0114365135081883
".",19.4893001515764,4.88356217629427,14.7793893169483,13.8092267903386,9.32172827507676,9.24205573971684,23.8752342059557,19.0953596785802,12.9379310426824,10.1468191078904,3.8003806100495,3.69202055310363,6.53911735153346,6.54087436394078,3.60964195964155,3.73491684714397,7.15229334200195,6.87400824128803,5.61340549347414,10.7305721410763,13.758060648506,5.82872309032533,9.79339186941566,-1.23916048454516,3.29716084625951,0.000124703834127593
".",196.919270023587,65.0347548355285,172.930608001788,89.1650596671209,62.8360992365325,152.085857578395,213.15780739482,173.349166091135,103.059080828765,138.060656838068,61.7717602436735,48.7136740276801,45.0078105709831,37.3148905786768,46.7951006623634,43.4378610399609,61.2751582821511,50.1894255057243,53.8294309784764,45.4017010665995,136.659836049574,49.3736812956289,93.0167586726015,-1.46875163097612,6.53998245592082,3.20117628444845e-10
".",1.28381897823876,0.317630060246782,0.0881474511945229,0.685053026152567,0.603999672251194,1.38961697279752,0.0531742409932198,9.04114627424268,0.358912221791718,1.05862482818542,0.373807928857328,0.157479549658449,0.112099154597716,0.0478600563215179,0.0372128037076449,0.116716151473249,0.7306106102045,0.0916534432171737,0.115231197813252,0.52839938573482,1.48801237260944,0.231107028158565,0.859559700384002,-2.67688996763001,-0.161476946870175,0.000348523996136509
".",0,0,5.83242302070427,0.0901385560727061,0.201333224083731,0,0,0.114686844916398,5.67423131594525,1.05862482818542,0,0,0,0.0638134084286905,0.0372128037076449,0,0.0769063800215264,0,0,0,1.29714377899078,0.0177932592157862,0.657468519103282,-6.01779427594516,-0.520801954478186,7.19483253019894e-05
".",3.17087819926442,36.7855313523304,33.3931927608584,10.2217122586449,37.3674463899405,1.91899486719658,3.49177515855477,4.7595040640305,20.6289072239335,38.7097154155347,96.6916509310955,136.709746831273,123.589317943982,47.0783420682664,48.8604112681377,108.429304718648,23.9371107817001,67.5119262737701,57.9448309003782,14.5919522676,19.0447657690289,72.5344593984852,45.789612583757,1.9291689798345,5.51809926785915,7.89167416735877e-05
".",7.17701211931068,47.0489526740545,17.2622091922607,20.4434245172898,0.362399803350716,3.08803771732782,2.53463882067681,4.09049746868485,17.4499704023497,0.19974053361989,20.0142995242361,105.038859622185,219.508827894762,0.319067042143453,31.1099038995911,147.64593161366,23.9755639717108,88.3905806386423,57.2863669128739,0.609691598924792,11.9656883248925,69.389909271873,40.6777987983828,2.53556383076171,5.3474384452863,0.00113493653930552
".",0,0.0595556362962715,0.0734562093287691,0,0,0,0,0,0.034182116361116,0.219714586981879,0.124602642952443,0.122484094178793,0.130782347030669,0.0957201126430358,0.186064018538224,1.88691111548419,0.0769063800215264,0.0916534432171737,0.0987695981256447,0,0.0386908548968036,0.28138937521917,0.160040115057987,2.79432313935325,-2.35705432884878,0.00490406148999665
".",1.45396366210173,7.60326956715733,4.14293020614258,7.49952786524915,39.6425118220867,14.3152605610411,0.0886237349886996,0.0382289483054659,16.3048695042523,11.5050547365057,0.295931277012051,65.476497202435,49.398360792727,74.2469007067814,12.6151404568916,216.197217912282,48.8163247186639,1.06317994131921,48.5287958790668,17.0510417165967,10.2594240607831,53.3689390603775,31.8141815605803,2.37889557073368,4.99320053699513,0.00279584153191387
".",2.75325033887349,0.317630060246782,2.40936366598363,0.0540831336436237,3.86559790240764,1.12492802559799,0.0708989879909597,0.64989212119292,0.940008199930689,0.958754561375472,16.3696722178772,3.46455009248587,3.66190571685874,14.0708565585263,10.27073382331,24.6271079608556,4.1721711161678,2.14469057128186,3.65447513064885,2.31682807591421,1.31444069972432,8.47529912639263,4.89486991305847,2.6862457750921,2.30209974990252,1.63312947902299e-05
".",9.58997309045824,7.94075150616954,19.3630567790635,37.804110416893,18.0797235227191,34.6742520831381,23.4852897720054,26.8749506587425,36.8141393209219,10.3665336948723,10.123964739886,7.13907291784968,10.3131222229899,7.83309588462176,12.8570236809913,9.68744057227967,9.03649965252935,10.8700983655568,11.0128101910094,11.4418790064886,22.4992780844984,10.0315007234202,16.2653894039593,-1.16518303534995,4.02689374945175,0.000108597677536075
".",0.757917228116861,0.456593211604748,0.528884707167138,1.38813376351967,0.583866349842821,1.38961697279752,0.886237349886996,2.15993557925882,0.683642327222319,0.79896213447956,0.249205285904885,0.454940921235518,0.261564694061338,0.494553915322351,0.427947242637916,0.291790378683123,0.422985090118395,0.421605838798999,0.296308794376934,0.447107172544847,0.963378962389646,0.376800933368431,0.670089947879038,-1.34820150955066,-0.503326020462964,0.000621755135535832
".",4.09894011124425,4.12919078320816,2.43874614971513,0,4.36893096261697,1.80870780586344,0.443118674943498,1.43358556145497,2.17056438893086,0.759014027755582,9.40749954290942,9.74623435108399,4.12898552768255,7.81714253251459,5.02372850053206,5.99142910896012,4.383663661227,2.98790224887986,6.79864067098188,3.59718043365627,2.16507984657329,5.98824065784278,4.07666025220803,1.46681684611825,2.040392132055,0.0049808167507296
".",1.82518842689366,2.75941114839391,7.03710485369608,4.79537118306797,2.35559872177966,1.63224850773042,3.31452768857737,2.90540007121541,4.44367512694508,5.59273494135692,8.22377443486122,9.95620708396192,12.4990557376454,9.63582467273227,6.77273027479136,12.1968378289545,6.61394868185127,16.4976197790913,8.26372304317894,2.72328914186407,3.66612606696565,9.33830106789322,6.50221356742944,1.34780167640061,2.70902990265161,0.000159816009914981
".",69.2798217292943,38.3538297747989,55.4888205269522,55.9039324762923,57.6014354103555,77.9508949502609,104.717805262648,68.9076793206023,51.2560834834934,71.2873964489388,24.5934466527384,32.6682576902582,26.8103811412872,27.264278751158,30.9610526847605,24.5103918093823,49.1816300237661,26.0112471850339,30.3222666245729,50.3402030178903,65.0747699383636,32.2663155580848,48.6705427482242,-1.01210517236705,5.6060339499495,3.66363037152202e-06
".",31.9253297721061,11.2163115024645,25.9153506511897,23.0033595097546,18.8246564518289,15.4843034111724,41.7063296856821,47.7479564335269,27.3627841470733,32.617629140128,16.9148087807941,10.3411570942381,14.3860581733736,13.7517895163828,7.33092233040604,10.2515686377337,11.4013708381913,12.776489984474,9.59711261787514,16.4007040110769,27.5804010704927,12.3151981984546,19.9477996344736,-1.16311231980204,4.32077964418427,1.96118649887033e-05
".",4.98059892762508,0.138963151357967,0,0.198304823359954,0,0.0661722367998819,0.10634848198644,0,0.0854552909027899,0,0,0,0,0,0,0,0.0576797850161448,0,0.0493847990628224,0.0812922131899723,0.557584291203212,0.0188356797268939,0.288209985465053,-4.74622243861533,-1.60815028564945,0.00114698349158698
".",0.587772544253892,0.357333817777629,0.675797125824676,1.65854943173779,0.442933092984209,0.749952017065328,1.1521085548531,1.28066976823311,1.14510089809738,0.858884294565527,0.249205285904885,0.139981821918621,0.61654535028744,0.159533521071726,0.130244812976757,0.291790378683123,0.230719140064579,0.38494446151213,0.197539196251289,0.365814959354875,0.890910154539264,0.276631892802543,0.583771023670903,-1.68325348651478,-0.69053756554829,8.95424860254835e-05
".",0,0,0.0734562093287691,0.126193978501789,0.100666612041866,0,0.0354494939954799,0,0.290547989069486,0,1.3239030813697,0.489936376715174,0.186831924329527,1.06887459118057,0.725649672299075,1.32278305003016,0.096132975026908,0.366613772868695,1.43215917282185,1.66649037039443,0.0626314282937389,0.867937498703608,0.465284463498674,3.73192519554481,-0.994266281817006,1.4680509068232e-06
".",4.16081090537623,11.5140896839458,11.8852146693948,15.9905798472981,15.160391773505,4.85263069865801,3.19045445959319,11.6980581814726,26.3031385398787,6.71128192962831,26.6961162525608,16.9203027244133,15.413633757186,18.6494686132848,18.438944237138,20.0362726695744,16.5348717046282,30.8505489869007,31.0795002102029,30.7284565858095,11.1466650688751,22.5348115741699,16.8407383215225,1.01531487823527,4.07699437366169,0.00244338667946343
".",0.293886272126946,0.0992593938271192,0.69048836769043,0.234360245789036,9.442528209527,4.01444903252617,23.378941290019,0,17.552516751433,0.339558907153813,0.109027312583387,0,0.112099154597716,0,0,0.0972634595610409,0.0384531900107632,0.146645509147478,0.0493847990628224,0.0812922131899723,5.60459884700925,0.063416563815318,2.83400770541229,-6.41837144957007,1.52106993453431,1.12206072950887e-08
".",41.4224966713664,17.1520232533262,15.278891540384,25.4371005237177,17.8783902986353,31.2112383572776,39.3666630819804,39.9683654533646,16.1510499806273,45.420997345163,16.8680827896869,13.805707186724,10.3504886078558,10.8961394891989,10.9033514863399,10.1348524862605,15.8619408794398,12.0982545046669,13.2186645491488,17.5794411023315,28.9287216505842,13.1716923081653,21.0502069793748,-1.13489872339359,4.39820857613077,1.81169604137838e-05
".",26.975666241547,14.2536489535743,184.962735089841,34.6672886655628,5.71786356397797,156.320880733588,11.042517379592,0,63.1685510353423,2.67652315050653,0.623013214762213,0.244968188357587,1.86831924329527,0.462647211108006,0.76286247600672,1.63402612062549,76.7525672614833,0.678235479807085,0.395078392502579,1.54455205060947,49.9785674813531,8.49662696385577,29.2375972226044,-2.5561340248786,4.87154479443822,0.0103619691376274
".",150.547109821661,64.5781616239238,69.9156200391224,214.944400810975,79.3856902562152,173.613891950623,21.7128150722314,67.3976358625363,72.0559012892325,163.467652714518,36.6331770280182,41.3296329214729,62.476595495794,39.0378526062514,46.943951877194,54.5453481218317,104.054332169125,53.2323198205345,35.9521337177347,55.2177358092887,107.761887944104,52.9423079567245,80.3520979504142,-1.02534845639927,6.3288977584245,0.000779070714505854
